volume_id,volume_title,volume_year,name,address,state,city,sub_region,category,notes,phone,proprietor,amenities_services,rates,personnel,reference_number,is_advertisement,is_recommended,canvas_fragment,image,flag_state_invalid,flag_state_eq_city,flag_name_address,flag_header_row,flag_duplicate,flag_unanchored,drift_geonames,drift_window,drift_cross_volume,drift_alignment,drift_score,Fixed or checked
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Mrs. Elishe Worthington,209 W. 16th St.,OHIO,LORAIN,,TOURIST HOMES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206434/full/!760,760/0/default.jpg#xywh=1654,3346,833,51",0036_5206434.jpg,,,,,,,ambiguous,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Mrs. H. P. Jackson,2383 Apple Ave.,OHIO,LORAIN,,TOURIST HOMES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206434/full/!760,760/0/default.jpg#xywh=1657,3453,832,40",0036_5206434.jpg,,,,,,,ambiguous,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Mrs. W. H. Redmond,201 E. 22nd,OHIO,LORAIN,,TOURIST HOMES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206434/full/!760,760/0/default.jpg#xywh=1657,3553,1029,43",0036_5206434.jpg,,,,,,,ambiguous,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Mrs. Alex Cooley,114 W. 26th,OHIO,LORAIN,,TOURIST HOMES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206434/full/!760,760/0/default.jpg#xywh=1654,3606,945,43",0036_5206434.jpg,,,,,,,ambiguous,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Smith's Manor,on-Erie Beach,OHIO,LORAIN,,TOURIST HOMES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206434/full/!760,760/0/default.jpg#xywh=1660,3660,949,42",0036_5206434.jpg,,,,,,,ambiguous,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Camp Merriman,110 W. Erie Ave.,OHIO,LORAIN,,TOURIST HOMES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206434/full/!760,760/0/default.jpg#xywh=1654,3712,1035,41",0036_5206434.jpg,,,,,,,ambiguous,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,St. James,Butler St.,OHIO,MARIETTA,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206435/full/!760,760/0/default.jpg#xywh=207,547,827,116",0037_5206435.jpg,,,,,,,ambiguous,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Mrs. W. Jackson,213 Church St.,OHIO,MARIETTA,,TOURIST HOMES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206435/full/!760,760/0/default.jpg#xywh=217,690,1040,69",0037_5206435.jpg,,,,,,,ambiguous,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Mrs. I. Ransom,78 Hoover St.,OHIO,NEWARK,,TOURIST HOMES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206435/full/!760,760/0/default.jpg#xywh=217,914,952,60",0037_5206435.jpg,,,,,,,ambiguous,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,W. S. Hatton,22 East St,OHIO,NEWARK,,TOURIST HOMES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206435/full/!760,760/0/default.jpg#xywh=220,969,803,58",0037_5206435.jpg,,,,,,,ambiguous,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Brook's,652 S. College St.,OHIO,NEWARK,,RESTAURANTS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206435/full/!760,760/0/default.jpg#xywh=220,1089,826,57",0037_5206435.jpg,,,,,,,ambiguous,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Oberlin Inn,College & Main,OHIO,OBERLIN,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206435/full/!760,760/0/default.jpg#xywh=223,1324,891,58",0037_5206435.jpg,,,,,,,ambiguous,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Mrs. A. Dodd,310 Center St.,OHIO,SANDUSKY,,TOURIST HOMES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206435/full/!760,760/0/default.jpg#xywh=224,1540,898,59",0037_5206435.jpg,,,,,,,ambiguous,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Posey,209 S. Fountain Ave.,OHIO,SPRINGFIELD,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206435/full/!760,760/0/default.jpg#xywh=223,1773,911,63",0037_5206435.jpg,,,,,,,ambiguous,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Mrs. M. E. Wilborn,220 Fair St.,OHIO,SPRINGFIELD,,TOURIST HOMES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206435/full/!760,760/0/default.jpg#xywh=234,1883,1038,73",0037_5206435.jpg,,,,,,,ambiguous,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Mrs. H. Sydes,902 S. Yellow Spring St.,OHIO,SPRINGFIELD,,TOURIST HOMES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206435/full/!760,760/0/default.jpg#xywh=237,1952,509,47",0037_5206435.jpg,,,,,,,ambiguous,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Mrs. C. Seward,1090 Mound St.,OHIO,SPRINGFIELD,,TOURIST HOMES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206435/full/!760,760/0/default.jpg#xywh=237,2052,563,48",0037_5206435.jpg,,,,,,,ambiguous,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,T. Walker,117 S. 6th St.,OHIO,STEUBENVILLE,,TOURIST HOMES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206435/full/!760,760/0/default.jpg#xywh=237,2336,795,54",0037_5206435.jpg,,,,,,,ambiguous,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,W. Jackson,648 Adam St.,OHIO,STEUBENVILLE,,TOURIST HOMES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206435/full/!760,760/0/default.jpg#xywh=237,2389,805,51",0037_5206435.jpg,,,,,,,ambiguous,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Mrs. L. Martin,508 Ross St.,OHIO,STEUBENVILLE,,TOURIST HOMES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206435/full/!760,760/0/default.jpg#xywh=240,2437,886,56",0037_5206435.jpg,,,,,,,ambiguous,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,D. H. Madison,953 Sherman Ave.,OHIO,STEUBENVILLE,,TOURIST HOMES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206435/full/!760,760/0/default.jpg#xywh=240,2487,1037,56",0037_5206435.jpg,,,,,,,ambiguous,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,H. Jackson,650 Adam St.,OHIO,STEUBENVILLE,,TOURIST HOMES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206435/full/!760,760/0/default.jpg#xywh=237,2543,805,53",0037_5206435.jpg,,,,,1,,ambiguous,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Pleasant,15 N. Erie St.,OHIO,TOLEDO,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206435/full/!760,760/0/default.jpg#xywh=237,2777,743,55",0037_5206435.jpg,,,,,,,ambiguous,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Mrs. E. D. Jackson,911 City Park Ave.,OHIO,TOLEDO,,TOURIST HOMES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206435/full/!760,760/0/default.jpg#xywh=247,2893,677,56",0037_5206435.jpg,,,,,,,ambiguous,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Mrs. B. F. McWilliams,639 Indiana Ave.,OHIO,TOLEDO,,TOURIST HOMES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206435/full/!760,760/0/default.jpg#xywh=247,2999,775,51",0037_5206435.jpg,,,,,,,ambiguous,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Mrs. G. Davis,532 Woodland Ave.,OHIO,TOLEDO,,TOURIST HOMES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206435/full/!760,760/0/default.jpg#xywh=247,3103,522,52",0037_5206435.jpg,,,,,,,ambiguous,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Park,1561 W. Main St.,OHIO,ZANESVILLE,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206435/full/!760,760/0/default.jpg#xywh=306,2947,607,53",0037_5206435.jpg,,,,,,,ambiguous,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Stevens,657 W. Main St.,OHIO,ZANESVILLE,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206435/full/!760,760/0/default.jpg#xywh=247,3437,753,53",0037_5206435.jpg,,,,,,,ambiguous,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Mrs. A. M. Thomas,12 Sharon Ave.,OHIO,ZANESVILLE,,TOURIST HOMES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206435/full/!760,760/0/default.jpg#xywh=254,3572,685,51",0037_5206435.jpg,,,,,,,ambiguous,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Mrs. L. E. Coston,641 W. Main St.,OHIO,ZANESVILLE,,TOURIST HOMES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206435/full/!760,760/0/default.jpg#xywh=254,3670,953,59",0037_5206435.jpg,,,,,,,ambiguous,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Catherine,102 Lincoin Way E.,OHIO,MASSILON,,BEAUTY PARLORS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206435/full/!760,760/0/default.jpg#xywh=1446,550,946,60",0037_5206435.jpg,,,,,,,ok,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Lynum & Germans' Cocktail Baar,644 Pine Ave. S. E.,OHIO,WARREN,,RESTAURANTS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206435/full/!760,760/0/default.jpg#xywh=1446,773,627,56",0037_5206435.jpg,,,,,,,ambiguous,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,McFall's Apaartments,202 E. Park St.,OKLAHOMA,ENID,,TOURIST HOMES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206435/full/!760,760/0/default.jpg#xywh=1446,1107,716,57",0037_5206435.jpg,,,,,,,ambiguous,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Allen Crumb,222 E. Park St.,OKLAHOMA,ENID,,TOURIST HOMES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206435/full/!760,760/0/default.jpg#xywh=1456,1209,939,54",0037_5206435.jpg,,,,,,,ambiguous,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Mrs. Eliza Baty,520 E. State St.,OKLAHOMA,ENID,,TOURIST HOMES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206435/full/!760,760/0/default.jpg#xywh=1454,1259,1038,58",0037_5206435.jpg,,,,,,,ambiguous,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Mrs. Ed. Johnson,210 E. Market St.,OKLAHOMA,ENID,,TOURIST HOMES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206435/full/!760,760/0/default.jpg#xywh=1454,1314,622,55",0037_5206435.jpg,,,,,,,ambiguous,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Mrs. Elsie Gabble,502 E. Wabash,OKLAHOMA,ENID,,TOURIST HOMES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206435/full/!760,760/0/default.jpg#xywh=1454,1412,1041,62",0037_5206435.jpg,,,,,,,ambiguous,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Mrs. Melinda Ware,712 E. Paark St.,OKLAHOMA,ENID,,TOURIST HOMES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206435/full/!760,760/0/default.jpg#xywh=1456,1472,648,50",0037_5206435.jpg,,,,,,,ambiguous,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Edwards,222 E. Park St.,OKLAHOMA,ENID,,TOURIST HOMES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206435/full/!760,760/0/default.jpg#xywh=1459,1570,794,53",0037_5206435.jpg,,,,,,,ambiguous,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Hawkins,4th & Wabash,OKLAHOMA,ENID,,RESTAURANTS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206435/full/!760,760/0/default.jpg#xywh=1464,1686,768,57",0037_5206435.jpg,,,,,,,ambiguous,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Cabbell,5th & Ohio Sts.,OKLAHOMA,ENID,,ROAD HOUSES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206435/full/!760,760/0/default.jpg#xywh=1456,1807,756,55",0037_5206435.jpg,,,,,,,ambiguous,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Cabbells,S. 4th St.,OKLAHOMA,ENID,,NIGHT CLUBS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206435/full/!760,760/0/default.jpg#xywh=1452,1929,600,51",0037_5206435.jpg,,,,,,,ambiguous,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Baker,418 S. Wabash,OKLAHOMA,ENID,,BARBER SHOPS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206435/full/!760,760/0/default.jpg#xywh=1452,2049,670,48",0037_5206435.jpg,,,,,,,ambiguous,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Shannon,4th & Market,OKLAHOMA,ENID,,BEAUTY PARLORS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206435/full/!760,760/0/default.jpg#xywh=1466,2167,731,50",0037_5206435.jpg,,,,,,,ambiguous,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Sullers,905 E. Cherokee,OKLAHOMA,ENID,,GARAGES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206435/full/!760,760/0/default.jpg#xywh=1472,2286,743,50",0037_5206435.jpg,,,,,,,ambiguous,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Vandorf,Broadway & Washington,OKLAHOMA,ENID,,SERVICE STATIONS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206435/full/!760,760/0/default.jpg#xywh=1464,2405,1041,54",0037_5206435.jpg,,,,,,,ambiguous,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Masonic,5th & Market,OKLAHOMA,ENID,,DANCE HALLS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206435/full/!760,760/0/default.jpg#xywh=1469,2527,715,45",0037_5206435.jpg,,,,,,,ambiguous,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Mrs. Celia James,1002 E. Springer Ave.,OKLAHOMA,GUTHRIE,,TOURIST HOMES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206435/full/!760,760/0/default.jpg#xywh=1476,2746,584,51",0037_5206435.jpg,,,,,,,ambiguous,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Mrs. M. A. Smith,317 S. 2nd St.,OKLAHOMA,GUTHRIE,,TOURIST HOMES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206435/full/!760,760/0/default.jpg#xywh=1479,2845,1033,55",0037_5206435.jpg,,,,,,,ambiguous,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Mrs. Martha Jordan,304 S. 2nd St.,OKLAHOMA,GUTHRIE,,TOURIST HOMES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206435/full/!760,760/0/default.jpg#xywh=1470,2890,1042,67",0037_5206435.jpg,,,,,,,ambiguous,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Elliot's,1111/2 S. 2nd St.,OKLAHOMA,MUSKOGEE,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206435/full/!760,760/0/default.jpg#xywh=1479,3116,747,59",0037_5206435.jpg,,,,,,,ok,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Bozeman,,OKLAHOMA,MUSKOGEE,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206435/full/!760,760/0/default.jpg#xywh=1479,3179,271,37",0037_5206435.jpg,,,,,,,ok,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Peoples,316 N. 2nd St.,OKLAHOMA,MUSKOGEE,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206435/full/!760,760/0/default.jpg#xywh=1482,3222,733,53",0037_5206435.jpg,,,,,,,ok,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Crazy Rock Inn,318 N. 2nd St.,OKLAHOMA,MUSKOGEE,,TAVERNS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206435/full/!760,760/0/default.jpg#xywh=1486,3337,1030,56",0037_5206435.jpg,,,,,,,ok,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Hall,3081/2 N. Central,OKLAHOMA,OKLAHOMA CITY,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206435/full/!760,760/0/default.jpg#xywh=1360,2479,497,41",0037_5206435.jpg,,,,,,,ok,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Littlepage,219 N. Central St.,OKLAHOMA,OKLAHOMA CITY,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206435/full/!760,760/0/default.jpg#xywh=1482,3609,893,50",0037_5206435.jpg,,,,,,,ok,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,New Acacia,323 E. 2nd St.,OKLAHOMA,OKLAHOMA CITY,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206435/full/!760,760/0/default.jpg#xywh=1486,3656,881,57",0037_5206435.jpg,,,,,,,ok,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Parker,1st & Stiles,OKLAHOMA,OKLAHOMA CITY,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206435/full/!760,760/0/default.jpg#xywh=1489,3713,645,50",0037_5206435.jpg,,,,,,,ok,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,M. and M,219 N. Central,OKLAHOMA,OKLAHOMA CITY,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206436/full/!760,760/0/default.jpg#xywh=503,430,760,50",0038_5206436.jpg,,,,,,,ok,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Bethel Rooms,3261/2 E. 2nd St.,OKLAHOMA,OKLAHOMA CITY,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206436/full/!760,760/0/default.jpg#xywh=501,484,949,49",0038_5206436.jpg,,,,,,,ok,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Magnolia Inn,629 E. 4th,OKLAHOMA,OKLAHOMA CITY,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206436/full/!760,760/0/default.jpg#xywh=506,533,760,51",0038_5206436.jpg,,,,,,,ok,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,William Rooms,323 E. 2nd St.,OKLAHOMA,OKLAHOMA CITY,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206436/full/!760,760/0/default.jpg#xywh=506,587,944,43",0038_5206436.jpg,,,,,,,ok,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Lyons Cafe,304 E. 2nd St.,OKLAHOMA,OKLAHOMA CITY,,TAVERNS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206436/full/!760,760/0/default.jpg#xywh=506,714,834,46",0038_5206436.jpg,,,,,,,ok,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Chambers,581 N. Kelly St.,OKLAHOMA,OKLAHOMA CITY,,BEAUTY PARLORS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206436/full/!760,760/0/default.jpg#xywh=504,833,819,47",0038_5206436.jpg,,,,,,,ok,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Deep Rock Oil Corp.,40 E. 2nd St.,OKLAHOMA,OKLAHOMA CITY,,AUTOMOTIVES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206436/full/!760,760/0/default.jpg#xywh=503,950,1036,59",0038_5206436.jpg,,,,,,,ok,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Breaux,2nd & Central,OKLAHOMA,OKLAHOMA CITY,,THEATERS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206436/full/!760,760/0/default.jpg#xywh=509,1077,695,49",0038_5206436.jpg,,,,,,,ok,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Creek,620 E. 4th St.,OKLAHOMA,OKMULGEE,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206436/full/!760,760/0/default.jpg#xywh=503,1300,656,52",0038_5206436.jpg,,,,,,,ok,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Ollison,501 S. Bell St.,OKLAHOMA,SHAWNEE,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206436/full/!760,760/0/default.jpg#xywh=506,1512,690,45",0038_5206436.jpg,,,,,,,ambiguous,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,M. Gross,602 S. Bell St.,OKLAHOMA,SHAWNEE,,TOURIST HOMES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206436/full/!760,760/0/default.jpg#xywh=506,1634,788,50",0038_5206436.jpg,,,,,,,ambiguous,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Small,615 E. Archer St.,OKLAHOMA,TULSA,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206436/full/!760,760/0/default.jpg#xywh=503,1862,743,45",0038_5206436.jpg,,,,,,,ok,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Lincoln,E. Archer St.,OKLAHOMA,TULSA,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206436/full/!760,760/0/default.jpg#xywh=503,1913,691,47",0038_5206436.jpg,,,,,,,ok,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Red Wing,206 N. Greenwood,OKLAHOMA,TULSA,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206436/full/!760,760/0/default.jpg#xywh=503,1962,939,55",0038_5206436.jpg,,,,,,,ok,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Royal,605 E. Asher St.,OKLAHOMA,TULSA,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206436/full/!760,760/0/default.jpg#xywh=501,2017,738,47",0038_5206436.jpg,,,,,,,ok,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,Manard,922 E. Mashill Fl.,OKLAHOMA,TULSA,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206436/full/!760,760/0/default.jpg#xywh=501,2067,831,49",0038_5206436.jpg,,,,,,,ok,ok,ok,ok,0,
2dacae50-1a75-0132-d154-58d385a7bbd0,The Negro Motorist Green Book: 1939,1939,McHunt,1121 N. Grenwood Ave.,OKLAHOMA,TULSA,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5206436/full/!760,760/0/default.jpg#xywh=506,2120,1030,43",0038_5206436.jpg,,,,,,,ok,ok,ok,ok,0,
